"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
140,651898115055;59,5434981512957;87,2631185256178;63,8876157914713;125,639679125597;147,626064903024;130,539941595648;85,1710124430664;113,938786735026;92,1750768370866
144,544701967541;61,937719326378;86,3537932743859;63,8815651807924;126,975841518336;145,344556522527;124,846625040422;82,4735643237963;116,081848884983;100,935500997689
140,636554453792;58,0212745013428;85,9504597490314;68,6168097138983;124,689001542746;135,048062638149;123,37811978498;79,5361996609441;116,376993082106;103,421326219594
128,482336360765;54,4848819277939;86,8840565204131;66,7022989210194;131,606854580149;132,35211866032;125,641181782698;82,2103346843314;112,368512369282;101,812997127318
127,416663213144;55,6251390049482;81,4787014803373;65,5659015632681;138,202457929665;143,468456236149;130,392897764222;87,761701405955;109,385415307411;103,776335389727
130,01645932656;57,2657157463331;79,3561687564409;63,8060999140632;139,117109250878;149,377307827856;142,011203943674;83,1174639466407;109,699958060022;100,081736353715
127,751717963548;57,1075256372954;77,0099766982016;61,7563731335318;145,160405918263;153,496906542518;146,766269142432;81,8672289982399;110,136019135902;105,268415087913
137,109604228243;53,6339476752512;79,3444129574334;66,1492483531485;146,674469417491;155,971261766423;151,091365873428;82,8463936606493;109,861919491665;111,304394449529
142,645897604083;54,4290049137889;77,0665979365214;63,3051993725892;150,626053726411;158,041059499558;149,710288810257;82,6962244320877;118,590243411319;108,815962218957
140,455450164202;56,6865514439698;78,235330227248;65,8260389699402;151,459757424734;149,688403902618;153,428836325348;80,7076706484359;117,706982501492;105,010605372835
141,565063330756;55,1875484071764;86,663184924519;68,2550220434576;146,376072087905;144,790046145466;153,411150106679;78,8061132705838;120,117500167121;98,4827379087732
142,564538665242;54,4433253287936;87,6120474412888;66,8327454435512;150,813551585552;156,529807552091;156,306090381431;79,1437917660338;124,11713403916;95,5950592044878
